역명,2017-11-02,2017-11-03,2017-11-04,2017-11-05,2017-11-06,2017-11-07,2017-11-08,2017-11-09,2017-11-10,2017-11-11,2017-11-12,2017-11-13,2017-11-14,2017-11-15,2017-11-16,2017-11-17,2017-11-18,2017-11-19,2017-11-20,2017-11-21,2017-11-22,2017-11-23,2017-11-24,2017-11-25,2017-11-26,2017-11-27,2017-11-28,2017-11-29,2017-11-30,2017-12-01,2018-11-01,2018-11-02,2018-11-03,2018-11-04,2018-11-05,2018-11-06,2018-11-07,2018-11-08,2018-11-09,2018-11-10,2018-11-11,2018-11-12,2018-11-13,2018-11-14,2018-11-15,2018-11-16,2018-11-17,2018-11-18,2018-11-19,2018-11-20,2018-11-21,2018-11-22,2018-11-23,2018-11-24,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30
응봉,4385.0,4375.0,3346.0,2633.0,4190.0,4163.0,4371.0,4367.0,4159.0,4217.0,2576.0,4211.0,4209.0,4173.0,4013.0,4003.0,3260.0,2223.0,4074.0,4055.0,4132.0,4059.0,4331.0,2911.0,2341.0,3948.0,4112.0,4139.0,4142.0,3994.0,4352.0,4258.0,3353.0,2513.0,4077.0,4135.0,4113.0,3956.0,4259.0,3179.0,2364.0,4096.0,4340.0,4251.0,4084.0,4200.0,3321.0,2440.0,4097.0,4228.0,3988.0,4220.0,4165.0,3080.0,2139.0,4007.0,4055.0,4199.0,4319.0,4163.0
응암,39404.0,40769.0,31072.0,23173.0,40115.0,40562.0,40839.0,40835.0,40227.0,31625.0,22798.0,39669.0,40479.0,41060.0,39415.0,40000.0,29909.0,22016.0,39832.0,40083.0,40873.0,40527.0,41891.0,29486.0,22316.0,40489.0,40992.0,41175.0,40023.0,40565.0,42037.0,42885.0,31960.0,24251.0,41174.0,41618.0,41265.0,40655.0,42810.0,31872.0,23032.0,41301.0,41861.0,42140.0,41545.0,41421.0,31421.0,23449.0,40607.0,41854.0,41144.0,41986.0,41797.0,31450.0,22781.0,41129.0,41208.0,42040.0,40832.0,42248.0
이대,49553.0,51838.0,43244.0,28870.0,48458.0,50427.0,50361.0,49569.0,49843.0,45411.0,28345.0,47787.0,49674.0,50792.0,49733.0,49414.0,43166.0,26725.0,47356.0,48518.0,49843.0,49868.0,52439.0,40593.0,32879.0,48918.0,48019.0,49106.0,49420.0,49305.0,49463.0,52546.0,44708.0,29675.0,48998.0,49500.0,48810.0,46444.0,51382.0,44497.0,28923.0,49139.0,49083.0,50051.0,50409.0,54359.0,44523.0,29011.0,48097.0,48626.0,47974.0,50913.0,52000.0,42887.0,40757.0,47428.0,47893.0,48362.0,47779.0,49059.0
이수,88809.0,93572.0,73683.0,51559.0,87625.0,89775.0,89960.0,89443.0,92601.0,74867.0,52349.0,86918.0,90084.0,91404.0,87907.0,93293.0,71888.0,49087.0,87367.0,88653.0,89990.0,88759.0,95649.0,73289.0,52388.0,88457.0,91418.0,91316.0,89904.0,96058.0,90355.0,94635.0,73912.0,51463.0,88730.0,89430.0,89267.0,86625.0,95834.0,72410.0,50787.0,89899.0,90527.0,92753.0,91114.0,96215.0,74077.0,50679.0,89914.0,91041.0,89708.0,89965.0,94323.0,72066.0,51295.0,88316.0,90353.0,90688.0,90717.0,95900.0
이촌,30181.0,31311.0,28614.0,22115.0,27492.0,29964.0,31024.0,30502.0,31656.0,31161.0,22316.0,28176.0,29578.0,31426.0,28640.0,31488.0,28670.0,22510.0,29140.0,31227.0,33158.0,30521.0,34184.0,29578.0,24786.0,28872.0,30085.0,32030.0,28588.0,30138.0,28594.0,31319.0,28130.0,22045.0,27019.0,29551.0,29533.0,28202.0,30504.0,28632.0,21928.0,27884.0,29275.0,30839.0,29129.0,30546.0,27705.0,21238.0,27503.0,29999.0,30321.0,29909.0,32170.0,26951.0,21169.0,30375.0,31492.0,33709.0,31226.0,32065.0
이태원,32593.0,45842.0,55598.0,36504.0,28096.0,29422.0,30974.0,33093.0,42458.0,57085.0,36936.0,27559.0,29587.0,29814.0,31899.0,41825.0,51492.0,32593.0,27250.0,28062.0,29745.0,32558.0,43917.0,48139.0,36136.0,28488.0,29022.0,30505.0,31423.0,43012.0,35802.0,45388.0,53818.0,35338.0,28702.0,29325.0,29087.0,28732.0,44330.0,53539.0,33974.0,28366.0,28259.0,29705.0,31415.0,43618.0,52999.0,35028.0,28138.0,28880.0,29355.0,33294.0,45807.0,51042.0,35198.0,28238.0,28099.0,29173.0,30328.0,42414.0
일원,22786.0,21293.0,12737.0,10626.0,22827.0,22739.0,21782.0,22190.0,21956.0,13033.0,9268.0,22175.0,22516.0,23408.0,21047.0,21577.0,12482.0,8586.0,21658.0,22778.0,22772.0,22326.0,22396.0,11577.0,8719.0,22462.0,22764.0,22585.0,21763.0,21480.0,23457.0,23237.0,12591.0,11394.0,23731.0,23649.0,23380.0,23057.0,23494.0,12709.0,9470.0,24384.0,24166.0,24599.0,24064.0,23893.0,13732.0,9686.0,24110.0,24241.0,24277.0,24501.0,23764.0,13379.0,9716.0,23617.0,24369.0,24753.0,23811.0,24222.0
잠실,205509.0,228932.0,226130.0,170486.0,195271.0,196786.0,203137.0,208458.0,230016.0,230123.0,162141.0,196197.0,203307.0,212445.0,219248.0,221004.0,209743.0,149804.0,197101.0,204533.0,206948.0,209320.0,229785.0,214929.0,160191.0,202586.0,207654.0,216772.0,218500.0,230923.0,225051.0,243434.0,243062.0,184287.0,203824.0,211637.0,215399.0,213887.0,237751.0,219986.0,156377.0,210049.0,215775.0,218633.0,225757.0,238823.0,223486.0,162636.0,209765.0,216877.0,214659.0,224364.0,237570.0,221164.0,164737.0,211834.0,218389.0,219696.0,225194.0,239529.0
잠실나루,40917.0,41040.0,26065.0,19957.0,40892.0,41958.0,41861.0,41802.0,40619.0,28004.0,18894.0,40868.0,42183.0,40930.0,40095.0,40152.0,23310.0,15999.0,40165.0,41693.0,41247.0,40240.0,41267.0,26806.0,16640.0,41226.0,42372.0,42418.0,39390.0,40186.0,40481.0,41680.0,25375.0,19142.0,42134.0,42161.0,41147.0,39123.0,40356.0,26099.0,17910.0,41341.0,41988.0,41540.0,40857.0,39891.0,25390.0,17143.0,41031.0,41448.0,40535.0,41422.0,40564.0,24886.0,16805.0,39841.0,40867.0,41610.0,40083.0,40205.0
잠실새내,57224.0,62289.0,50809.0,39633.0,55754.0,57334.0,57392.0,57957.0,62489.0,52098.0,33211.0,55856.0,57019.0,59637.0,57661.0,61139.0,49754.0,32926.0,55965.0,56515.0,57523.0,58358.0,65274.0,49995.0,33386.0,56939.0,58021.0,58400.0,58307.0,62809.0,58343.0,62269.0,50882.0,42735.0,58248.0,57565.0,57406.0,58133.0,63543.0,52282.0,32940.0,57939.0,58062.0,59168.0,59760.0,63201.0,51052.0,32774.0,57161.0,57951.0,57904.0,59728.0,63184.0,51102.0,35128.0,59358.0,58226.0,59530.0,59437.0,64050.0
잠원,14386.0,14535.0,10997.0,6579.0,14068.0,14654.0,14648.0,14955.0,14900.0,11052.0,6652.0,14312.0,14259.0,14358.0,14083.0,14734.0,10243.0,6243.0,14052.0,14247.0,14787.0,14533.0,14856.0,10688.0,6497.0,14472.0,14508.0,14660.0,14692.0,14402.0,15493.0,15902.0,11639.0,7627.0,15268.0,15560.0,15273.0,14879.0,16208.0,12010.0,6815.0,14844.0,15089.0,15043.0,15537.0,15641.0,10709.0,7382.0,15230.0,15116.0,15373.0,15571.0,15271.0,10913.0,6826.0,14887.0,15299.0,15440.0,15853.0,15707.0
장승배기,24781.0,24906.0,18717.0,13718.0,24638.0,25189.0,25270.0,24867.0,25190.0,18955.0,14279.0,24605.0,25243.0,25750.0,24096.0,25295.0,18097.0,12905.0,25051.0,24950.0,25026.0,24547.0,25701.0,18581.0,13874.0,25332.0,25571.0,25627.0,25597.0,26282.0,25351.0,25888.0,18336.0,13849.0,24912.0,25647.0,25405.0,24535.0,26045.0,18212.0,13549.0,25290.0,25263.0,25932.0,24850.0,25259.0,18312.0,13307.0,25283.0,25232.0,24738.0,25051.0,25680.0,18753.0,13583.0,25137.0,25386.0,25208.0,25864.0,25880.0
장암,3735.0,3996.0,3296.0,2799.0,3920.0,3763.0,3818.0,3846.0,3786.0,2901.0,2391.0,3673.0,3670.0,3715.0,3716.0,3674.0,2859.0,2055.0,3597.0,3537.0,3651.0,3560.0,3558.0,2596.0,2199.0,3739.0,3542.0,3662.0,3544.0,3646.0,3797.0,4005.0,3262.0,2760.0,3805.0,3817.0,3735.0,3566.0,3809.0,3000.0,2475.0,3840.0,3831.0,3725.0,3789.0,3919.0,3021.0,2553.0,3855.0,3768.0,3636.0,3770.0,3770.0,2928.0,2289.0,3733.0,3637.0,3727.0,3713.0,3931.0
장지,38233.0,40737.0,32549.0,26951.0,37534.0,37934.0,40415.0,39062.0,40702.0,32923.0,25733.0,38219.0,39100.0,40323.0,38946.0,40613.0,31486.0,25475.0,37434.0,38429.0,40494.0,39631.0,42882.0,32892.0,26592.0,38592.0,39112.0,40217.0,39333.0,41097.0,42213.0,43708.0,34408.0,29281.0,39870.0,39930.0,41775.0,39980.0,42993.0,33460.0,25809.0,38389.0,40887.0,41789.0,41039.0,43431.0,33023.0,26301.0,39909.0,39653.0,42045.0,41016.0,43506.0,35265.0,27639.0,40209.0,40278.0,41713.0,40759.0,42962.0
장한평,43375.0,44910.0,29750.0,21225.0,42065.0,42302.0,44044.0,43777.0,44338.0,31387.0,20572.0,41546.0,42688.0,43745.0,42716.0,43712.0,28760.0,19563.0,41655.0,41775.0,44560.0,43711.0,45185.0,29388.0,20723.0,42863.0,42729.0,43957.0,43254.0,43431.0,43599.0,44750.0,30237.0,20512.0,41817.0,41879.0,43414.0,42463.0,44335.0,28905.0,19664.0,41504.0,42022.0,43216.0,43061.0,44495.0,29192.0,19538.0,41609.0,42139.0,43033.0,44170.0,44360.0,29194.0,20369.0,41509.0,41810.0,43706.0,43129.0,44361.0
제기동,46131.0,45196.0,44490.0,28538.0,47950.0,47490.0,46770.0,48123.0,44915.0,42384.0,29534.0,47072.0,47752.0,45933.0,44755.0,44644.0,38160.0,25779.0,44796.0,46742.0,45622.0,44831.0,45273.0,38089.0,28177.0,46554.0,48326.0,46879.0,44592.0,43873.0,47607.0,47716.0,44282.0,29724.0,47003.0,47404.0,43764.0,36830.0,47091.0,43573.0,28329.0,48193.0,48290.0,46496.0,46510.0,46509.0,42291.0,28143.0,45321.0,46677.0,43662.0,45752.0,45129.0,34624.0,28347.0,46073.0,45446.0,45870.0,45707.0,45897.0
종각,101350.0,112666.0,85912.0,48395.0,99864.0,106224.0,104738.0,103612.0,107644.0,82370.0,51027.0,99453.0,103546.0,102000.0,103828.0,106464.0,75083.0,43073.0,98264.0,100286.0,101614.0,101807.0,111244.0,71841.0,44303.0,97756.0,102104.0,102658.0,102312.0,108692.0,98657.0,107322.0,78911.0,46507.0,96068.0,97129.0,97626.0,99086.0,106445.0,78448.0,43264.0,96682.0,98107.0,99608.0,99109.0,105219.0,78357.0,43453.0,93447.0,96726.0,98395.0,101955.0,105615.0,68820.0,41454.0,93411.0,95245.0,98758.0,97576.0,105340.0
종로3가,127892.0,139489.0,132232.0,78263.0,126925.0,131296.0,133395.0,132635.0,136371.0,127568.0,79571.0,125613.0,128823.0,128992.0,127967.0,132812.0,116489.0,68270.0,121446.0,125161.0,126961.0,125514.0,136786.0,113786.0,73227.0,124166.0,127309.0,129426.0,125635.0,133391.0,131384.0,144072.0,140108.0,85165.0,127931.0,128769.0,127597.0,120466.0,144633.0,135120.0,80086.0,128964.0,131076.0,133154.0,134067.0,141808.0,134789.0,80112.0,125191.0,127588.0,127019.0,132475.0,141247.0,121667.0,78642.0,126018.0,124189.0,129600.0,127327.0,138651.0
종로5가,58871.0,62890.0,62863.0,27516.0,60687.0,62725.0,61342.0,60335.0,61115.0,59938.0,28832.0,57071.0,61261.0,59381.0,59341.0,59832.0,55214.0,23529.0,56805.0,58233.0,58164.0,58788.0,61810.0,56520.0,25835.0,57538.0,60572.0,60402.0,58358.0,59851.0,59040.0,61432.0,60302.0,27971.0,59076.0,58360.0,57210.0,57307.0,62842.0,59363.0,27520.0,58213.0,58648.0,58052.0,59156.0,59255.0,54987.0,27773.0,56434.0,58707.0,56864.0,58422.0,59271.0,52342.0,26140.0,58245.0,57242.0,59805.0,57933.0,59815.0
종합운동장,39718.0,41877.0,34012.0,42584.0,38063.0,41165.0,38916.0,41174.0,39201.0,32134.0,42275.0,38131.0,38887.0,48235.0,37585.0,37920.0,33338.0,29350.0,36899.0,37935.0,37973.0,37537.0,39347.0,29119.0,30991.0,37313.0,38422.0,42191.0,39010.0,37353.0,41326.0,41802.0,40368.0,84290.0,68725.0,41773.0,56762.0,56495.0,43908.0,41380.0,29911.0,66675.0,42822.0,41354.0,40865.0,48817.0,35124.0,25578.0,37621.0,41422.0,41474.0,40864.0,45695.0,35494.0,36598.0,38103.0,38241.0,41593.0,41754.0,51633.0
중계,35155.0,34961.0,25607.0,19143.0,35316.0,35638.0,37473.0,35804.0,35235.0,25785.0,19469.0,35511.0,35671.0,37089.0,33975.0,33853.0,24133.0,16135.0,34988.0,35239.0,36740.0,34123.0,35973.0,24044.0,20198.0,35535.0,35610.0,37124.0,35170.0,34525.0,36174.0,36051.0,25150.0,19684.0,36913.0,36978.0,37519.0,35472.0,35352.0,24886.0,18960.0,37280.0,36458.0,38168.0,35184.0,34961.0,25216.0,20641.0,36363.0,36088.0,37553.0,36431.0,35753.0,24424.0,19159.0,36363.0,36428.0,38134.0,35980.0,36226.0
중곡,23186.0,23328.0,16780.0,13168.0,23148.0,23014.0,23429.0,23513.0,23540.0,17179.0,13086.0,22815.0,23076.0,24536.0,21965.0,22669.0,15684.0,11707.0,22851.0,23001.0,23554.0,22741.0,24312.0,15788.0,12805.0,23363.0,23286.0,23682.0,23147.0,22870.0,23093.0,23968.0,17115.0,13213.0,22980.0,23184.0,23728.0,23024.0,24539.0,17001.0,12293.0,23060.0,23359.0,24324.0,23172.0,23304.0,16561.0,12480.0,22880.0,23048.0,23570.0,23751.0,24213.0,15985.0,12777.0,22981.0,23553.0,23911.0,23096.0,23924.0
중랑,13091.0,13534.0,11016.0,8621.0,12954.0,13175.0,13186.0,13207.0,13297.0,10995.0,8553.0,12753.0,13208.0,13049.0,12642.0,13331.0,10549.0,7685.0,12765.0,13071.0,12675.0,12959.0,13549.0,10489.0,8347.0,13090.0,13311.0,13362.0,12978.0,13154.0,12882.0,13375.0,11641.0,8462.0,12751.0,12684.0,12604.0,12115.0,13027.0,10793.0,8268.0,12604.0,12720.0,12895.0,12661.0,13226.0,10502.0,7903.0,12528.0,12624.0,12493.0,12712.0,13061.0,10028.0,8017.0,12470.0,12533.0,12906.0,12551.0,13221.0
중화,24623.0,25395.0,18783.0,14170.0,24842.0,24934.0,25331.0,25820.0,25194.0,19613.0,14481.0,24399.0,25066.0,25173.0,24215.0,25075.0,18168.0,13893.0,24314.0,25023.0,25005.0,24704.0,26270.0,18156.0,14092.0,25134.0,25179.0,25112.0,24894.0,25206.0,26444.0,27098.0,19339.0,15070.0,26473.0,26457.0,26265.0,25983.0,27472.0,19841.0,15032.0,26158.0,26473.0,26836.0,26225.0,26488.0,18958.0,15122.0,25944.0,26289.0,26329.0,26825.0,26527.0,19491.0,14752.0,26118.0,26219.0,26508.0,26327.0,26693.0
증미,16524.0,17374.0,10080.0,6926.0,16915.0,16723.0,16921.0,16748.0,16823.0,10123.0,5961.0,17082.0,17057.0,17126.0,16664.0,17113.0,9922.0,6877.0,16896.0,16935.0,17061.0,17419.0,17471.0,9822.0,6078.0,17039.0,17016.0,17044.0,16451.0,16288.0,17151.0,17496.0,9994.0,7735.0,16872.0,16640.0,16889.0,16480.0,17262.0,10234.0,6222.0,17225.0,17290.0,17247.0,17159.0,16993.0,10198.0,7210.0,16799.0,16735.0,16831.0,17013.0,16936.0,10149.0,5977.0,16764.0,16743.0,16726.0,16671.0,17014.0
증산,23588.0,23963.0,18692.0,14213.0,23698.0,23909.0,24597.0,23789.0,23776.0,19351.0,14030.0,23380.0,24012.0,24054.0,23218.0,23353.0,17634.0,13063.0,23526.0,23903.0,24102.0,23506.0,24416.0,17764.0,13902.0,23801.0,24184.0,24576.0,23662.0,23358.0,23793.0,23923.0,18027.0,14011.0,23647.0,24213.0,24084.0,23251.0,23816.0,18141.0,13370.0,23842.0,24093.0,24375.0,23973.0,23752.0,17874.0,13564.0,23231.0,23763.0,23552.0,24018.0,23487.0,17693.0,13796.0,23433.0,23303.0,24269.0,23893.0,23743.0
지축,2929.0,2916.0,2658.0,1820.0,2981.0,2943.0,2976.0,2981.0,2805.0,2235.0,1665.0,2903.0,2959.0,2853.0,2762.0,2823.0,2071.0,1404.0,2815.0,2983.0,2986.0,2975.0,2928.0,2196.0,1603.0,2871.0,3090.0,2978.0,2991.0,2783.0,2756.0,2825.0,2753.0,1839.0,2914.0,2783.0,2740.0,2718.0,2836.0,2359.0,1637.0,2764.0,2927.0,2891.0,2900.0,3034.0,2365.0,1607.0,2759.0,2784.0,2708.0,2878.0,2802.0,1981.0,1575.0,2839.0,2868.0,2836.0,2685.0,2677.0
창동,67541.0,71191.0,56617.0,42365.0,67288.0,68500.0,69785.0,70533.0,70360.0,56082.0,41424.0,67078.0,68832.0,69515.0,66313.0,71288.0,51800.0,38501.0,66113.0,68265.0,69093.0,68230.0,72852.0,52498.0,41450.0,67988.0,68694.0,68432.0,67727.0,69591.0,69010.0,71393.0,54814.0,42237.0,66987.0,67845.0,67455.0,64969.0,70923.0,55114.0,39260.0,66917.0,68217.0,69359.0,67886.0,70523.0,53602.0,40384.0,66099.0,68101.0,67980.0,69381.0,69760.0,53402.0,40407.0,66820.0,67454.0,68253.0,67941.0,70468.0
창신,8109.0,7943.0,5090.0,3796.0,7960.0,8064.0,8079.0,8106.0,7946.0,4919.0,3717.0,8009.0,8060.0,8301.0,7712.0,7939.0,5046.0,3479.0,8082.0,8097.0,8291.0,7709.0,8168.0,5006.0,3687.0,8105.0,8056.0,8395.0,8159.0,7905.0,8336.0,8106.0,4982.0,3972.0,8186.0,8339.0,8374.0,8550.0,8188.0,5041.0,3835.0,8416.0,8428.0,8403.0,8020.0,7949.0,5160.0,3918.0,8293.0,8553.0,8535.0,8721.0,8053.0,5430.0,3727.0,8404.0,8174.0,8289.0,8294.0,8060.0
천왕,19515.0,20064.0,13764.0,9962.0,19477.0,19443.0,20330.0,19585.0,20161.0,14120.0,10005.0,19551.0,19335.0,19596.0,18727.0,19034.0,12958.0,9109.0,18967.0,19453.0,19608.0,18495.0,19052.0,12850.0,9821.0,19549.0,19280.0,19837.0,19186.0,19462.0,20269.0,20783.0,14217.0,10366.0,20394.0,20236.0,20843.0,19503.0,21166.0,14226.0,9737.0,20109.0,20431.0,20663.0,19813.0,20202.0,13864.0,9899.0,20185.0,20600.0,20375.0,20018.0,20771.0,13725.0,10199.0,20218.0,20145.0,20935.0,20204.0,20718.0
천호,84996.0,95274.0,81826.0,61560.0,86354.0,87837.0,89611.0,90268.0,93303.0,83232.0,62210.0,83108.0,91213.0,92481.0,91236.0,94677.0,81169.0,57507.0,86980.0,89435.0,90716.0,90923.0,98152.0,76655.0,59401.0,88566.0,90349.0,91395.0,89818.0,94098.0,92225.0,95872.0,80860.0,61906.0,88610.0,89723.0,89581.0,87743.0,97252.0,80643.0,59233.0,88651.0,90878.0,91842.0,92156.0,97704.0,79217.0,58900.0,87970.0,91479.0,90531.0,92896.0,97095.0,80637.0,58852.0,86148.0,91384.0,91613.0,91741.0,97516.0
철산,54400.0,57425.0,44461.0,30663.0,54046.0,54828.0,56187.0,55220.0,56389.0,45633.0,31091.0,53507.0,55543.0,55281.0,54714.0,55816.0,42121.0,28729.0,52481.0,54630.0,54855.0,54880.0,58365.0,42522.0,31322.0,54669.0,55255.0,55517.0,54420.0,58314.0,54480.0,58124.0,44457.0,30472.0,54002.0,55034.0,55579.0,53894.0,58642.0,44340.0,29454.0,54319.0,55813.0,56347.0,55355.0,58158.0,42914.0,29281.0,53961.0,55271.0,55302.0,55827.0,58112.0,42685.0,29753.0,53975.0,54604.0,55598.0,55592.0,58452.0
청구,18578.0,18977.0,13095.0,8577.0,18489.0,18894.0,19248.0,18574.0,19131.0,12880.0,9039.0,18249.0,18831.0,19254.0,18276.0,18844.0,12500.0,7763.0,18425.0,18524.0,19002.0,18479.0,18930.0,12294.0,8067.0,18276.0,18640.0,18763.0,18253.0,18541.0,18866.0,19023.0,12652.0,8625.0,18448.0,18794.0,18537.0,18751.0,19164.0,12316.0,8431.0,18302.0,18910.0,19442.0,18990.0,19029.0,12968.0,8266.0,18645.0,19046.0,19038.0,19225.0,19014.0,12455.0,8443.0,18249.0,18760.0,19076.0,18599.0,18424.0
청담,51860.0,52693.0,33415.0,22294.0,51137.0,52957.0,52239.0,53285.0,52430.0,34066.0,20185.0,51036.0,51962.0,51824.0,50746.0,51464.0,30995.0,18057.0,50835.0,52296.0,52219.0,52584.0,54278.0,33818.0,20079.0,52923.0,53196.0,52435.0,52375.0,52290.0,51924.0,52640.0,33988.0,21277.0,52004.0,53039.0,52785.0,52761.0,52458.0,32738.0,19182.0,51556.0,52948.0,52590.0,52418.0,53509.0,32584.0,19604.0,51346.0,53328.0,52375.0,53898.0,53497.0,33364.0,19222.0,51446.0,53417.0,53421.0,52380.0,53343.0
청량리,92026.0,97750.0,97875.0,74199.0,91250.0,91914.0,92016.0,94031.0,95679.0,97257.0,73793.0,90149.0,92280.0,91050.0,91737.0,95425.0,90057.0,67698.0,88507.0,91085.0,90414.0,89675.0,97582.0,90554.0,71225.0,90780.0,92157.0,91154.0,90365.0,94424.0,94782.0,102612.0,103521.0,76641.0,91753.0,91541.0,88957.0,82177.0,102506.0,100208.0,74954.0,90689.0,93518.0,93482.0,94655.0,101991.0,99058.0,74578.0,91013.0,92558.0,88967.0,92996.0,99386.0,95137.0,75450.0,91054.0,89856.0,92198.0,92288.0,100023.0
충무로,82000.0,82882.0,53046.0,35814.0,78718.0,82749.0,82780.0,82626.0,81499.0,52022.0,32462.0,78511.0,82705.0,83185.0,81054.0,80996.0,45693.0,26281.0,77198.0,80676.0,81090.0,81532.0,83092.0,47685.0,32979.0,79002.0,81892.0,81774.0,81062.0,81268.0,81851.0,82051.0,54098.0,33399.0,80114.0,80078.0,80662.0,79681.0,81802.0,51001.0,30087.0,79491.0,80298.0,81129.0,80730.0,81284.0,50499.0,33044.0,77884.0,79757.0,79514.0,83205.0,80967.0,49457.0,30077.0,77975.0,77976.0,81554.0,80847.0,81343.0
충정로,39602.0,40858.0,23815.0,15393.0,39070.0,40894.0,40257.0,40075.0,39804.0,24659.0,15719.0,39048.0,40548.0,40958.0,40067.0,39699.0,22467.0,14651.0,39140.0,40187.0,41373.0,39745.0,41079.0,23051.0,15327.0,40046.0,40904.0,42242.0,39935.0,39904.0,39204.0,38489.0,22116.0,15633.0,38794.0,40223.0,39989.0,39465.0,38893.0,24216.0,14780.0,37845.0,39647.0,39820.0,38632.0,38355.0,22280.0,14490.0,37695.0,39418.0,39415.0,40031.0,38885.0,24057.0,15849.0,38184.0,39889.0,40160.0,39079.0,39938.0
태릉입구,34880.0,34527.0,26302.0,19833.0,34308.0,34979.0,35210.0,35307.0,34805.0,25530.0,19336.0,34646.0,35562.0,35568.0,35239.0,33615.0,23905.0,17914.0,34069.0,34847.0,34988.0,35167.0,34791.0,25166.0,18392.0,35165.0,35310.0,35305.0,34875.0,33465.0,36100.0,35156.0,26697.0,20425.0,34836.0,35527.0,36009.0,34476.0,35272.0,25831.0,19515.0,35484.0,36661.0,37072.0,36742.0,35841.0,25863.0,19249.0,35304.0,35905.0,35725.0,36298.0,34792.0,27885.0,19461.0,34864.0,35572.0,35946.0,35611.0,35340.0
하계,44032.0,44823.0,36515.0,26409.0,44018.0,45473.0,46354.0,44737.0,44641.0,36239.0,26370.0,44082.0,45843.0,46645.0,42988.0,44621.0,34292.0,23888.0,44272.0,45738.0,45294.0,43527.0,46116.0,34894.0,25599.0,45084.0,46115.0,46295.0,44386.0,46296.0,45189.0,44685.0,34299.0,25942.0,45366.0,45310.0,45155.0,43648.0,45984.0,34652.0,25289.0,43709.0,45957.0,45907.0,44317.0,45134.0,35002.0,25050.0,44620.0,45896.0,45686.0,45073.0,45170.0,36824.0,25631.0,44114.0,45788.0,45835.0,44689.0,46099.0
학동,53777.0,54908.0,36796.0,21019.0,52740.0,53712.0,54238.0,54645.0,54241.0,36192.0,20418.0,52418.0,54402.0,54974.0,53547.0,53656.0,33984.0,18935.0,52871.0,55371.0,54498.0,55095.0,57351.0,35775.0,19225.0,53232.0,54285.0,54885.0,53635.0,54928.0,55676.0,55558.0,31532.0,18168.0,54055.0,55784.0,55797.0,56203.0,55913.0,31415.0,17705.0,54100.0,55239.0,55730.0,54603.0,55550.0,34515.0,15651.0,53604.0,54939.0,55445.0,56249.0,55199.0,33682.0,16987.0,53890.0,55800.0,56191.0,56000.0,56310.0
학여울,6083.0,5694.0,4619.0,3251.0,4472.0,4676.0,6146.0,4869.0,4530.0,15759.0,13706.0,4432.0,4600.0,4575.0,8944.0,8604.0,9047.0,6332.0,4196.0,4239.0,4542.0,5762.0,5978.0,4394.0,2848.0,4316.0,4538.0,4486.0,4890.0,11577.0,4927.0,9449.0,7771.0,6661.0,4408.0,4447.0,4334.0,7927.0,8509.0,7494.0,5947.0,4263.0,4384.0,4708.0,5223.0,6066.0,4240.0,3277.0,4270.0,4729.0,5745.0,5102.0,4764.0,7046.0,4724.0,4306.0,4232.0,4613.0,4910.0,4777.0
한강진,16678.0,20286.0,20954.0,13647.0,13830.0,17488.0,22118.0,22081.0,19087.0,20813.0,15139.0,14170.0,23190.0,18432.0,21444.0,17916.0,17475.0,9481.0,13622.0,15222.0,15244.0,17251.0,16668.0,17646.0,11497.0,13884.0,16613.0,18624.0,17372.0,17822.0,19116.0,24594.0,24698.0,17855.0,15369.0,16760.0,16975.0,15944.0,18351.0,17569.0,12041.0,15570.0,17233.0,18310.0,17268.0,18710.0,19888.0,14590.0,15435.0,20381.0,21498.0,22258.0,21612.0,22044.0,17223.0,22084.0,17670.0,22106.0,18633.0,20613.0
한남,10203.0,10265.0,7473.0,5450.0,10223.0,10143.0,10293.0,10440.0,10266.0,7340.0,5103.0,10057.0,10305.0,10043.0,10315.0,10371.0,7353.0,4895.0,9942.0,10115.0,10045.0,10106.0,10376.0,7408.0,5367.0,10045.0,10333.0,10375.0,10122.0,10153.0,10301.0,10526.0,7447.0,5441.0,10191.0,10366.0,10052.0,9414.0,10501.0,7679.0,4846.0,9844.0,10133.0,10221.0,10166.0,10359.0,7423.0,5021.0,10053.0,10194.0,9959.0,10279.0,10353.0,7548.0,5536.0,9861.0,9729.0,9707.0,10015.0,9986.0
한성대입구,38680.0,38703.0,32420.0,23365.0,38077.0,39085.0,39807.0,39825.0,39207.0,31407.0,22545.0,37939.0,39549.0,40373.0,37220.0,38128.0,29617.0,20070.0,37832.0,38239.0,39546.0,37970.0,39121.0,29807.0,21381.0,38128.0,38626.0,39705.0,39154.0,38676.0,39057.0,38265.0,31261.0,23526.0,38499.0,38316.0,39007.0,38768.0,38849.0,30818.0,21896.0,38331.0,38331.0,40108.0,38635.0,38596.0,30035.0,22064.0,37964.0,38774.0,39040.0,39713.0,38355.0,30565.0,21699.0,38164.0,38500.0,39249.0,38377.0,37843.0
