역명,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-05,2018-10-06,2018-10-07,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-12,2018-10-13,2018-10-14,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-19,2018-10-20,2018-10-21,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-26,2018-10-27,2018-10-28,2018-10-29,2018-10-30,2018-10-31,2019-09-30,2019-10-01,2019-10-02,2019-10-03,2019-10-04,2019-10-05,2019-10-06,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-12,2019-10-13,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-19,2019-10-20,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-26,2019-10-27,2019-10-28,2019-10-29,2019-10-30
마곡,16538.0,16680.0,8076.0,16682.0,16484.0,8372.0,6448.0,14851.0,7677.0,16524.0,16887.0,16975.0,9850.0,7050.0,16348.0,16950.0,16861.0,16735.0,16543.0,9775.0,6701.0,16278.0,16004.0,16449.0,16387.0,15234.0,9703.0,6080.0,16161.0,16283.0,16215.0,16054.0,15944.0,15861.0,7268.0,14063.0,8759.0,5698.0,15167.0,16020.0,7830.0,15638.0,15966.0,8653.0,5742.0,15806.0,16079.0,15925.0,15899.0,16048.0,8770.0,5807.0,15682.0,16061.0,16082.0,15897.0,15166.0,8770.0,5905.0,15887.0,16213.0,16307.0
마곡나루,16516.0,17271.0,9535.0,16895.0,17423.0,12229.0,8200.0,15463.0,9441.0,16779.0,19957.0,18694.0,16008.0,12581.0,17142.0,18048.0,18121.0,17756.0,18263.0,14885.0,11548.0,16733.0,17119.0,18261.0,18216.0,17918.0,14766.0,9277.0,16940.0,17915.0,17945.0,22391.0,23054.0,23304.0,14992.0,21778.0,17624.0,12257.0,20979.0,23421.0,14858.0,22493.0,23630.0,18241.0,12921.0,22193.0,23250.0,23143.0,23722.0,24657.0,18898.0,13185.0,22282.0,22888.0,22973.0,23427.0,24731.0,18432.0,13347.0,22391.0,23183.0,23205.0
마들,27051.0,27827.0,16130.0,27903.0,27464.0,17761.0,13553.0,26477.0,15747.0,27521.0,27511.0,28370.0,20622.0,14076.0,27170.0,27510.0,27349.0,27913.0,27947.0,20791.0,14245.0,27056.0,27056.0,27671.0,28188.0,27340.0,21598.0,12970.0,27097.0,27215.0,27724.0,27405.0,27866.0,27405.0,15601.0,26914.0,20090.0,13736.0,26486.0,27593.0,16725.0,27806.0,28427.0,21108.0,14296.0,27415.0,27992.0,27520.0,28065.0,28506.0,20891.0,13933.0,27094.0,27704.0,27613.0,27850.0,28579.0,21437.0,14546.0,27445.0,28226.0,28387.0
마장,14357.0,14859.0,7739.0,14634.0,14393.0,10040.0,7328.0,14038.0,7675.0,14792.0,14583.0,14923.0,10853.0,7249.0,14764.0,15009.0,14999.0,15538.0,15484.0,10370.0,7618.0,14852.0,14887.0,14868.0,15216.0,14867.0,10864.0,6699.0,15034.0,15271.0,14861.0,14769.0,14355.0,14941.0,8044.0,13494.0,9999.0,7977.0,13134.0,15026.0,8667.0,14550.0,14929.0,11316.0,7391.0,14351.0,14635.0,14609.0,14756.0,14901.0,11061.0,7709.0,14310.0,14647.0,14526.0,14638.0,15071.0,10833.0,7630.0,14449.0,14613.0,14665.0
마천,11489.0,11700.0,8167.0,11814.0,11640.0,7553.0,7861.0,11251.0,8473.0,11695.0,11677.0,12235.0,10041.0,8035.0,11655.0,11801.0,11990.0,12042.0,12047.0,10009.0,8065.0,11868.0,11494.0,12129.0,11937.0,11823.0,9833.0,6942.0,11875.0,12006.0,11826.0,11849.0,12246.0,11911.0,7776.0,11865.0,9565.0,7654.0,11441.0,12274.0,8814.0,12228.0,12465.0,9973.0,7984.0,12288.0,12400.0,12289.0,12036.0,12644.0,10110.0,8028.0,12255.0,12526.0,12797.0,12253.0,12721.0,10848.0,7948.0,12360.0,12341.0,12495.0
마포,33349.0,35089.0,14241.0,34673.0,35356.0,31289.0,12066.0,32026.0,13993.0,34697.0,34929.0,35545.0,20906.0,13006.0,33637.0,34720.0,35466.0,35680.0,34967.0,19836.0,12401.0,33752.0,33767.0,35859.0,34473.0,34714.0,20138.0,11993.0,33510.0,34434.0,34420.0,34664.0,35057.0,36374.0,16762.0,32350.0,35347.0,12269.0,33452.0,35854.0,16431.0,34624.0,35491.0,19830.0,12559.0,34654.0,34990.0,35091.0,34913.0,35820.0,20217.0,12231.0,34342.0,34628.0,34766.0,34815.0,36903.0,21427.0,13421.0,34963.0,35274.0,35223.0
마포구청,31196.0,33021.0,19063.0,32040.0,32223.0,19535.0,16897.0,31031.0,18033.0,32396.0,32415.0,35983.0,24602.0,18401.0,32326.0,32661.0,32797.0,34149.0,35388.0,27151.0,20401.0,32029.0,32129.0,32466.0,32548.0,32376.0,25475.0,16130.0,32018.0,32161.0,33523.0,32289.0,33562.0,33264.0,18073.0,32313.0,24312.0,18032.0,30847.0,33688.0,20965.0,33004.0,33328.0,24228.0,18485.0,32816.0,33865.0,33935.0,33233.0,36571.0,30182.0,22725.0,33093.0,33705.0,33719.0,33847.0,36155.0,26700.0,19141.0,32780.0,33040.0,33385.0
망우,18314.0,18465.0,14261.0,18208.0,17985.0,14976.0,13245.0,18299.0,13481.0,18037.0,17661.0,19338.0,16942.0,12490.0,17892.0,17641.0,17955.0,18776.0,18625.0,17145.0,13401.0,17797.0,17361.0,17979.0,18597.0,18348.0,17885.0,12104.0,17791.0,18049.0,18530.0,18251.0,18066.0,18290.0,13817.0,18752.0,17006.0,13744.0,17028.0,19603.0,14897.0,18621.0,19484.0,15530.0,11970.0,18159.0,18492.0,18121.0,18565.0,19240.0,17308.0,13297.0,17979.0,18299.0,18737.0,18497.0,19729.0,17607.0,12981.0,18270.0,18430.0,18961.0
망원,30236.0,32315.0,24551.0,31777.0,31383.0,23727.0,20477.0,31766.0,24518.0,31408.0,32585.0,35105.0,30062.0,22341.0,31769.0,32412.0,32440.0,33970.0,33836.0,29423.0,21806.0,30951.0,31048.0,32246.0,32667.0,32538.0,29738.0,19602.0,31384.0,32218.0,32620.0,31707.0,33403.0,32699.0,24069.0,34469.0,30586.0,21512.0,30152.0,34578.0,27022.0,33479.0,34447.0,31164.0,22629.0,31814.0,32573.0,32807.0,32885.0,35663.0,33031.0,25009.0,31831.0,32859.0,32937.0,33865.0,36104.0,32189.0,23389.0,32229.0,32860.0,33276.0
매봉,27289.0,27215.0,11506.0,27607.0,27563.0,12936.0,9339.0,25756.0,11066.0,27986.0,27445.0,27992.0,15006.0,9632.0,27213.0,28105.0,27455.0,27957.0,27831.0,15138.0,10053.0,27170.0,27295.0,27615.0,27168.0,27362.0,15960.0,9320.0,26771.0,26935.0,27684.0,27476.0,27993.0,28172.0,12339.0,24481.0,15089.0,8774.0,26874.0,27930.0,12906.0,27692.0,27922.0,15735.0,10129.0,27587.0,28081.0,27590.0,27109.0,28097.0,15922.0,9573.0,27139.0,27621.0,27437.0,27827.0,28874.0,15397.0,9844.0,27654.0,27727.0,28112.0
먹골,23791.0,24431.0,15336.0,24126.0,23964.0,18966.0,14190.0,23840.0,14977.0,23837.0,23935.0,25084.0,22559.0,15194.0,23564.0,23591.0,23834.0,24188.0,24530.0,21837.0,15189.0,23503.0,23628.0,23760.0,24306.0,23910.0,22965.0,14273.0,23779.0,24010.0,23803.0,23414.0,23764.0,23482.0,14011.0,23280.0,19978.0,13831.0,23194.0,24315.0,14730.0,23753.0,24474.0,20796.0,13881.0,23810.0,24358.0,23241.0,23895.0,23907.0,20924.0,14349.0,23369.0,23325.0,23317.0,23442.0,24350.0,21006.0,14814.0,23742.0,23757.0,23798.0
면목,38319.0,39628.0,23134.0,38860.0,37886.0,24289.0,20802.0,38478.0,22364.0,39187.0,39448.0,38908.0,27223.0,20794.0,38474.0,39148.0,38921.0,38934.0,38757.0,28932.0,21223.0,38610.0,38465.0,39319.0,39145.0,37682.0,29466.0,19461.0,38457.0,39066.0,39265.0,39020.0,38871.0,38480.0,21354.0,37209.0,27843.0,20715.0,37639.0,39564.0,22907.0,38369.0,38278.0,27357.0,20957.0,38868.0,39503.0,38168.0,38517.0,38213.0,29830.0,20655.0,38433.0,39246.0,38936.0,38497.0,38162.0,28426.0,21008.0,38768.0,39166.0,38828.0
명동,77786.0,84317.0,74449.0,83613.0,82397.0,79809.0,78739.0,88405.0,64928.0,79281.0,83574.0,93118.0,93350.0,76109.0,85288.0,85343.0,87308.0,93278.0,97511.0,94710.0,74800.0,86509.0,84809.0,88582.0,91701.0,93010.0,100364.0,74178.0,84067.0,86947.0,83251.0,76712.0,78731.0,79002.0,82477.0,92209.0,87466.0,67200.0,72630.0,82705.0,73921.0,81076.0,86700.0,82544.0,69048.0,81828.0,82776.0,81423.0,84419.0,90221.0,91032.0,75011.0,87654.0,84977.0,85585.0,88409.0,99059.0,96552.0,81805.0,93092.0,88411.0,90733.0
명일,19364.0,19761.0,11483.0,19554.0,19540.0,12394.0,11274.0,19525.0,11399.0,19980.0,19319.0,20330.0,14667.0,11128.0,19620.0,19704.0,20035.0,20484.0,20010.0,14779.0,11325.0,19442.0,19229.0,19750.0,19597.0,18752.0,15269.0,10977.0,19431.0,19464.0,19746.0,20958.0,20718.0,20887.0,12697.0,20283.0,14362.0,11248.0,20005.0,21021.0,13146.0,20785.0,21264.0,16260.0,11704.0,21031.0,21410.0,20845.0,20872.0,21386.0,16604.0,11527.0,20577.0,21215.0,21578.0,20957.0,21503.0,15790.0,12568.0,20352.0,21128.0,21323.0
목동,44657.0,45973.0,24415.0,44570.0,44660.0,29258.0,22499.0,43580.0,24549.0,45124.0,44858.0,46143.0,31407.0,22395.0,45148.0,45700.0,45152.0,46221.0,46077.0,32291.0,22116.0,44792.0,44189.0,44900.0,44763.0,44306.0,32546.0,20998.0,43756.0,45125.0,44395.0,46273.0,47204.0,46254.0,26554.0,43924.0,32233.0,22157.0,43851.0,47595.0,27478.0,46008.0,46425.0,32271.0,22395.0,45343.0,46608.0,45936.0,45424.0,46336.0,33589.0,21847.0,44873.0,45365.0,45598.0,44726.0,47214.0,32638.0,22455.0,44961.0,46025.0,46349.0
몽촌토성,15740.0,16404.0,12869.0,17190.0,16417.0,10771.0,11795.0,16368.0,11950.0,17361.0,17135.0,21224.0,21873.0,20114.0,16548.0,18965.0,17022.0,18346.0,18868.0,18282.0,13776.0,16694.0,16656.0,17344.0,17859.0,17447.0,14578.0,9126.0,17039.0,17904.0,17266.0,13134.0,13243.0,13737.0,8264.0,13226.0,11824.0,8904.0,12407.0,14836.0,10644.0,13181.0,14120.0,12890.0,11279.0,12878.0,14741.0,13414.0,15212.0,15565.0,12702.0,9139.0,13278.0,13634.0,13326.0,13682.0,15401.0,13625.0,10207.0,13618.0,13912.0,13902.0
무악재,9364.0,9376.0,5897.0,9704.0,9278.0,6101.0,4851.0,9029.0,5812.0,9812.0,9604.0,9570.0,7219.0,4925.0,9117.0,9369.0,9701.0,9790.0,9444.0,7192.0,5257.0,9259.0,9424.0,9466.0,9472.0,9113.0,7276.0,4800.0,9249.0,9375.0,9479.0,9952.0,9713.0,10012.0,6933.0,9334.0,7336.0,4859.0,9390.0,9904.0,7193.0,9832.0,9535.0,7536.0,5161.0,9677.0,9597.0,9756.0,9924.0,9799.0,7613.0,5168.0,9488.0,9671.0,9768.0,9735.0,10126.0,7457.0,5205.0,9711.0,9768.0,9894.0
문래,47541.0,48660.0,21737.0,48337.0,47940.0,25830.0,19905.0,46144.0,20525.0,48843.0,48472.0,49536.0,29904.0,18340.0,48194.0,48851.0,49581.0,50204.0,48869.0,29905.0,19997.0,47924.0,48064.0,49502.0,49042.0,48656.0,31057.0,18650.0,48684.0,48796.0,49513.0,49972.0,51021.0,50386.0,21455.0,46651.0,30161.0,20538.0,48020.0,51327.0,22797.0,49564.0,50487.0,30836.0,19306.0,49481.0,50643.0,50404.0,50027.0,50244.0,31568.0,20972.0,49139.0,50349.0,50323.0,50357.0,51721.0,32632.0,20886.0,49239.0,50587.0,50686.0
문정,45346.0,45901.0,13446.0,45038.0,46368.0,17765.0,12235.0,40733.0,13514.0,46341.0,46042.0,45987.0,20603.0,14216.0,45889.0,46014.0,46397.0,46639.0,46805.0,21075.0,13122.0,45439.0,45162.0,45954.0,46366.0,45288.0,21432.0,13283.0,46067.0,46447.0,46263.0,48617.0,48782.0,49629.0,16340.0,40438.0,22395.0,14189.0,47521.0,49056.0,16063.0,47550.0,48359.0,22521.0,14410.0,48456.0,48934.0,49187.0,48153.0,48542.0,23563.0,14612.0,47848.0,48486.0,48280.0,48700.0,48133.0,23247.0,15328.0,48463.0,48948.0,48649.0
미아,38729.0,38803.0,24450.0,38599.0,37662.0,27733.0,21780.0,37359.0,23946.0,38527.0,37846.0,38598.0,32521.0,22620.0,38293.0,39009.0,38757.0,39500.0,40703.0,32706.0,23662.0,38106.0,37837.0,38944.0,39292.0,38197.0,36093.0,21242.0,37605.0,38397.0,38220.0,38908.0,38327.0,38419.0,23410.0,37688.0,28421.0,21003.0,36249.0,39035.0,24433.0,38293.0,38857.0,29875.0,21181.0,38120.0,38298.0,37881.0,38389.0,39094.0,32024.0,22050.0,38438.0,38055.0,38464.0,38067.0,39496.0,31592.0,22784.0,39209.0,38922.0,38892.0
미아사거리,63445.0,66185.0,46214.0,66208.0,65691.0,51135.0,41228.0,64310.0,44500.0,65084.0,65068.0,69064.0,57744.0,41227.0,61077.0,65117.0,64836.0,65816.0,67878.0,56623.0,41924.0,62873.0,62969.0,64739.0,65470.0,66090.0,60023.0,39308.0,64990.0,64667.0,65239.0,65909.0,65575.0,67487.0,46954.0,67580.0,57459.0,41643.0,61446.0,71090.0,49853.0,66240.0,69031.0,56420.0,42290.0,65551.0,67237.0,66254.0,66772.0,70229.0,57892.0,41638.0,65354.0,66024.0,66704.0,66339.0,70313.0,59139.0,42826.0,66068.0,67113.0,68928.0
반포,14688.0,15295.0,9137.0,14926.0,14797.0,10276.0,7524.0,14484.0,8868.0,15165.0,14686.0,15734.0,11817.0,7608.0,14260.0,15009.0,15446.0,15258.0,15484.0,11435.0,7835.0,14994.0,14885.0,15086.0,15013.0,15517.0,11841.0,7181.0,15094.0,14894.0,15203.0,15233.0,15076.0,15577.0,8519.0,15040.0,12143.0,7789.0,14438.0,15589.0,9281.0,15192.0,15391.0,12374.0,7408.0,14801.0,15484.0,15762.0,15253.0,15555.0,12105.0,7707.0,15057.0,15073.0,15307.0,15373.0,16012.0,12037.0,7908.0,15096.0,15010.0,15592.0
발산,38751.0,41651.0,21601.0,40434.0,40393.0,29182.0,18546.0,38355.0,20634.0,40422.0,40693.0,41861.0,33439.0,20993.0,39786.0,40769.0,42875.0,41740.0,41009.0,34174.0,20519.0,39560.0,39685.0,40456.0,40269.0,40277.0,34706.0,20070.0,39210.0,40495.0,41487.0,44553.0,45356.0,46225.0,26900.0,42972.0,34940.0,22131.0,43125.0,47762.0,25752.0,45153.0,46645.0,36562.0,23104.0,44473.0,45831.0,48025.0,45194.0,46105.0,37662.0,24062.0,43941.0,44785.0,45963.0,45587.0,46884.0,37292.0,23794.0,45211.0,45723.0,46283.0
방배,51927.0,53968.0,20842.0,52874.0,50377.0,27206.0,19689.0,49114.0,20086.0,52420.0,52958.0,51512.0,30399.0,19740.0,51257.0,55198.0,53427.0,54803.0,52123.0,30811.0,20400.0,51777.0,52616.0,52726.0,52533.0,50637.0,31248.0,18946.0,51446.0,52951.0,52148.0,50686.0,52796.0,51800.0,19538.0,46125.0,33140.0,18480.0,48645.0,52848.0,20644.0,50691.0,50042.0,32796.0,19026.0,50779.0,52925.0,50994.0,51293.0,49513.0,29756.0,19348.0,50367.0,52394.0,51813.0,51748.0,50927.0,32141.0,20226.0,51347.0,52559.0,51972.0
방이,16736.0,17918.0,9710.0,17546.0,17068.0,11168.0,9591.0,15682.0,9852.0,17418.0,17247.0,17624.0,13043.0,9804.0,17145.0,17230.0,17528.0,17548.0,17328.0,12822.0,9695.0,16538.0,16590.0,17284.0,17170.0,17286.0,12926.0,9031.0,16974.0,17409.0,17416.0,17231.0,17588.0,17578.0,10609.0,16446.0,12881.0,9238.0,16555.0,17396.0,11706.0,17546.0,17874.0,13669.0,9752.0,17107.0,17602.0,17032.0,17425.0,17408.0,14223.0,9602.0,16749.0,17489.0,17227.0,17178.0,18062.0,13466.0,10358.0,16786.0,17423.0,17310.0
방학,22370.0,22888.0,16104.0,23348.0,21677.0,16276.0,15044.0,22768.0,15772.0,23018.0,23082.0,23323.0,18826.0,14967.0,23146.0,22928.0,23609.0,23496.0,23927.0,19093.0,15547.0,22849.0,22948.0,23581.0,23150.0,22226.0,19717.0,13666.0,22846.0,22827.0,23017.0,23213.0,22993.0,22690.0,16204.0,22678.0,18024.0,14782.0,21417.0,23543.0,17054.0,23016.0,22819.0,17460.0,13840.0,22510.0,23400.0,22715.0,22925.0,23513.0,19034.0,15075.0,22831.0,23276.0,23643.0,22961.0,23896.0,20135.0,15084.0,23165.0,23262.0,23339.0
방화,15705.0,16431.0,10231.0,16860.0,16660.0,10889.0,9513.0,17129.0,10062.0,16859.0,16727.0,18267.0,12321.0,9578.0,16539.0,17793.0,17006.0,16796.0,17210.0,12724.0,9480.0,16512.0,16725.0,16771.0,16712.0,16406.0,13070.0,8715.0,16273.0,16595.0,16708.0,16443.0,16800.0,16221.0,10516.0,15861.0,12004.0,8957.0,15574.0,17202.0,10624.0,16376.0,16802.0,12291.0,9831.0,16488.0,17361.0,16947.0,16338.0,16655.0,12518.0,9756.0,16350.0,17240.0,16782.0,16529.0,17042.0,13162.0,9300.0,16249.0,16551.0,16723.0
버티고개,5763.0,5854.0,3179.0,5667.0,5528.0,3561.0,2870.0,5597.0,3121.0,5703.0,5750.0,6008.0,4612.0,3412.0,5633.0,5694.0,5646.0,5814.0,5721.0,4130.0,3021.0,5573.0,5613.0,5481.0,5614.0,5691.0,4613.0,2820.0,5714.0,5722.0,5773.0,5600.0,5535.0,5534.0,3258.0,5262.0,3896.0,2764.0,5399.0,5670.0,3328.0,5643.0,5537.0,4489.0,3277.0,5647.0,5702.0,5448.0,5491.0,5672.0,4047.0,2785.0,5510.0,5491.0,5407.0,5485.0,5655.0,4348.0,2893.0,5755.0,5556.0,5791.0
보라매,22237.0,22279.0,11274.0,22107.0,21624.0,15102.0,10902.0,20282.0,11204.0,22039.0,22365.0,22988.0,17224.0,11257.0,21734.0,22280.0,21871.0,22583.0,22691.0,18252.0,11599.0,22511.0,21963.0,21997.0,22546.0,22111.0,16976.0,11974.0,21842.0,22379.0,22130.0,23415.0,23340.0,22968.0,10364.0,20340.0,16023.0,10825.0,22449.0,23660.0,11365.0,22568.0,23574.0,16402.0,11835.0,23082.0,22937.0,22682.0,23055.0,23533.0,19128.0,13118.0,22964.0,23291.0,22886.0,22544.0,23041.0,16619.0,12764.0,22799.0,23626.0,22954.0
보문,16954.0,17479.0,10850.0,17191.0,17525.0,11736.0,10095.0,16380.0,10584.0,17372.0,17174.0,17880.0,13842.0,10502.0,16772.0,17081.0,17132.0,17561.0,17439.0,12840.0,9773.0,16896.0,16987.0,17372.0,17401.0,17480.0,14156.0,9666.0,17368.0,17619.0,17694.0,17133.0,17421.0,17619.0,10279.0,16643.0,12966.0,9701.0,16393.0,17504.0,11414.0,17345.0,17301.0,13061.0,9994.0,16714.0,16845.0,17078.0,17198.0,17459.0,13022.0,10019.0,16398.0,17076.0,17192.0,17076.0,17796.0,13806.0,10167.0,17188.0,17115.0,17613.0
복정,23018.0,24020.0,12904.0,26381.0,26289.0,14817.0,13746.0,24392.0,13131.0,26140.0,27179.0,27926.0,18976.0,15436.0,25617.0,26615.0,26461.0,26230.0,27083.0,18461.0,14735.0,25691.0,25736.0,26158.0,25198.0,25118.0,18037.0,13547.0,26102.0,26407.0,26065.0,24778.0,25902.0,23461.0,12392.0,21899.0,17238.0,13977.0,23708.0,25831.0,13557.0,25596.0,26174.0,17982.0,14459.0,25103.0,26049.0,25439.0,25792.0,26177.0,18314.0,14601.0,24676.0,25910.0,25913.0,24762.0,25653.0,18280.0,14762.0,24945.0,25985.0,26070.0
봉천,53966.0,54551.0,33145.0,54241.0,53398.0,36571.0,30328.0,52543.0,33136.0,54714.0,54354.0,55339.0,41801.0,30467.0,54449.0,54727.0,53891.0,55292.0,54723.0,41624.0,30814.0,54328.0,53116.0,54313.0,54306.0,53189.0,41792.0,29259.0,53496.0,54186.0,53975.0,56416.0,56433.0,56114.0,33303.0,54308.0,42157.0,30872.0,53712.0,57067.0,34791.0,56068.0,57045.0,42790.0,31179.0,56373.0,56887.0,55540.0,55848.0,56988.0,43403.0,31334.0,55726.0,56703.0,56276.0,56623.0,57339.0,42763.0,31657.0,56200.0,56571.0,56645.0
봉화산(서울의료원),22097.0,22480.0,12302.0,22976.0,21751.0,13227.0,11086.0,22146.0,12323.0,22628.0,22277.0,23073.0,15607.0,11216.0,22241.0,22593.0,23144.0,22854.0,23000.0,15493.0,11448.0,22227.0,21940.0,22392.0,22656.0,21956.0,15579.0,10304.0,22173.0,22246.0,22463.0,22864.0,23077.0,23221.0,12652.0,21879.0,15308.0,11039.0,21780.0,23201.0,13347.0,23111.0,23046.0,15757.0,11189.0,22904.0,23195.0,23373.0,23079.0,23103.0,15479.0,11398.0,22925.0,22770.0,22913.0,22639.0,23208.0,15843.0,11328.0,22735.0,22970.0,23081.0
불광,56205.0,57856.0,44087.0,57995.0,55596.0,41167.0,39153.0,56179.0,40718.0,57418.0,57207.0,58875.0,49807.0,39024.0,55184.0,57246.0,58452.0,58757.0,59547.0,51906.0,39503.0,56034.0,54909.0,57719.0,57658.0,56375.0,53073.0,34789.0,56137.0,56927.0,58424.0,55132.0,55185.0,55058.0,40741.0,55006.0,46425.0,35856.0,51368.0,57528.0,43398.0,54907.0,56107.0,48750.0,36575.0,54188.0,55362.0,55595.0,54685.0,55915.0,50775.0,36465.0,52963.0,54432.0,54915.0,54565.0,57889.0,50056.0,39442.0,54150.0,54703.0,56169.0
사가정,35665.0,36777.0,23727.0,36220.0,35735.0,25695.0,22625.0,36040.0,23900.0,36339.0,36504.0,37289.0,29948.0,22037.0,35829.0,36013.0,36107.0,36616.0,37090.0,29706.0,22647.0,35894.0,35374.0,36236.0,36539.0,36068.0,29888.0,20448.0,35721.0,36523.0,36174.0,36449.0,36574.0,36678.0,22652.0,36343.0,29235.0,21541.0,34252.0,37479.0,24460.0,36280.0,37382.0,29545.0,22111.0,36295.0,37056.0,35976.0,36047.0,37150.0,29865.0,21441.0,36045.0,36461.0,36085.0,36088.0,37223.0,30700.0,22622.0,36405.0,36612.0,36790.0
사당,152586.0,168151.0,109838.0,160147.0,165479.0,126433.0,102116.0,159254.0,108636.0,158336.0,163513.0,175524.0,152915.0,109321.0,155428.0,161066.0,161835.0,166851.0,174889.0,152992.0,110858.0,154102.0,156041.0,161334.0,166116.0,170587.0,154245.0,102841.0,163254.0,159390.0,160928.0,155140.0,158756.0,166426.0,105391.0,160679.0,158728.0,101497.0,146065.0,171020.0,114223.0,162547.0,174967.0,162224.0,106619.0,154469.0,160715.0,161091.0,162562.0,173325.0,155973.0,109204.0,152881.0,159390.0,160258.0,162093.0,177991.0,159179.0,112926.0,155640.0,161774.0,162102.0
사평,6240.0,6370.0,3357.0,6397.0,6760.0,4417.0,2836.0,6220.0,3271.0,6498.0,6586.0,7619.0,4251.0,3204.0,6281.0,6640.0,6538.0,6632.0,6778.0,4258.0,2916.0,6378.0,6466.0,6641.0,6621.0,6898.0,4419.0,2972.0,6434.0,6681.0,6552.0,7493.0,7680.0,7933.0,4226.0,7214.0,6131.0,3235.0,7091.0,7521.0,4085.0,7282.0,7867.0,5383.0,3252.0,7398.0,7675.0,7538.0,7451.0,7746.0,5111.0,3263.0,7400.0,7369.0,7667.0,7457.0,8140.0,5343.0,3493.0,7593.0,7710.0,7577.0
삼각지,28205.0,28454.0,16368.0,27513.0,27708.0,20623.0,15856.0,24948.0,16756.0,27495.0,26735.0,29341.0,26584.0,17798.0,25185.0,26915.0,27103.0,28848.0,28839.0,24614.0,16681.0,24729.0,27149.0,27274.0,27790.0,29804.0,27775.0,16937.0,26403.0,27504.0,28568.0,24954.0,25565.0,28156.0,18962.0,27636.0,24722.0,15348.0,23888.0,27841.0,17649.0,26889.0,28042.0,26084.0,17350.0,25192.0,27185.0,27070.0,27322.0,28262.0,25252.0,16347.0,24973.0,27145.0,26897.0,27570.0,31160.0,25706.0,16849.0,25278.0,27620.0,27096.0
삼성,123238.0,130638.0,65088.0,137214.0,151975.0,106337.0,68116.0,119333.0,58432.0,135721.0,135603.0,142643.0,93479.0,68871.0,123367.0,132992.0,131937.0,140784.0,142915.0,87285.0,61114.0,126098.0,128697.0,141889.0,148713.0,157760.0,91774.0,67669.0,126776.0,133990.0,135449.0,131267.0,137596.0,150063.0,81035.0,135638.0,93006.0,58287.0,129939.0,144522.0,69203.0,138902.0,148671.0,85052.0,63257.0,125579.0,134409.0,136495.0,137217.0,143029.0,79404.0,68386.0,127504.0,130035.0,138667.0,143046.0,154291.0,103177.0,76774.0,138113.0,150121.0,145094.0
상계,45537.0,46649.0,29721.0,46995.0,45969.0,31552.0,26420.0,44219.0,29751.0,46554.0,46400.0,46593.0,35858.0,26010.0,45934.0,46782.0,46224.0,46999.0,47106.0,36180.0,26818.0,45980.0,45549.0,46607.0,47642.0,46189.0,36586.0,24054.0,44554.0,46602.0,46273.0,45625.0,46030.0,45674.0,28165.0,44443.0,34512.0,25688.0,43644.0,46486.0,30433.0,45683.0,46124.0,34799.0,25793.0,44988.0,45728.0,45373.0,46040.0,46225.0,35105.0,26022.0,45119.0,45327.0,46732.0,45096.0,47226.0,35527.0,26156.0,45099.0,45631.0,45813.0
상도,27035.0,28696.0,16609.0,27851.0,26952.0,17931.0,13544.0,26360.0,16070.0,28944.0,25217.0,26929.0,19219.0,13739.0,27142.0,27765.0,27523.0,27709.0,26460.0,19118.0,15355.0,26108.0,26435.0,26769.0,27019.0,26200.0,20055.0,13787.0,27305.0,27946.0,27993.0,29293.0,29685.0,29618.0,15571.0,27600.0,20154.0,14143.0,27907.0,29719.0,15850.0,29198.0,27774.0,20705.0,14035.0,28726.0,29130.0,28900.0,28608.0,28015.0,19903.0,14042.0,28044.0,28591.0,27878.0,27848.0,28673.0,20397.0,14957.0,29102.0,29439.0,29679.0
상봉,50058.0,52386.0,37196.0,51505.0,50612.0,39272.0,34106.0,51178.0,36781.0,50581.0,51468.0,54119.0,47424.0,34054.0,51233.0,51564.0,51666.0,52443.0,54054.0,46812.0,35825.0,50524.0,50141.0,51641.0,52611.0,53209.0,47183.0,32696.0,51293.0,51422.0,52292.0,51086.0,51681.0,51693.0,34466.0,52501.0,44979.0,33542.0,48181.0,54245.0,36490.0,52103.0,54974.0,45140.0,34115.0,51034.0,52153.0,51867.0,52020.0,54349.0,45419.0,34972.0,50799.0,51541.0,51755.0,52458.0,55129.0,46970.0,35476.0,51140.0,52439.0,52461.0
상수,26242.0,26520.0,20419.0,25118.0,27228.0,24660.0,18904.0,25548.0,19189.0,24094.0,25055.0,27976.0,24705.0,17411.0,22864.0,23609.0,24223.0,25966.0,27613.0,24680.0,17350.0,22463.0,23197.0,24272.0,24913.0,27855.0,27906.0,17648.0,23094.0,24630.0,25828.0,23474.0,24562.0,27203.0,20760.0,28298.0,28262.0,18645.0,22038.0,27066.0,20996.0,25344.0,27006.0,25500.0,18076.0,22883.0,23733.0,23805.0,24400.0,26451.0,26379.0,17726.0,22448.0,23545.0,24325.0,25069.0,28938.0,29342.0,18837.0,23724.0,24880.0,25159.0
